city,latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M
Bristol,51.4545,-2.5879,2020-07-28,15.19,19.19,11.26,0.08,75.54,3.86
Bristol,51.4545,-2.5879,2020-07-29,16.4,21.12,10.4,0.05,76.39,2.19
Bristol,51.4545,-2.5879,2020-07-30,19.19,26.0,12.98,0.0,64.45,2.22
Bristol,51.4545,-2.5879,2020-07-31,21.37,29.03,15.14,0.09,70.32,3.73
Bristol,51.4545,-2.5879,2020-08-01,17.14,21.56,12.74,0.58,80.03,3.51
Bristol,51.4545,-2.5879,2020-08-02,15.82,20.54,11.58,0.58,77.77,3.08
Bristol,51.4545,-2.5879,2020-08-03,15.38,19.87,10.05,0.06,72.88,2.6
Bristol,51.4545,-2.5879,2020-08-04,16.32,21.74,10.33,0.57,74.54,3.64
Bristol,51.4545,-2.5879,2020-08-05,18.25,22.72,14.39,1.65,84.31,5.05
Bristol,51.4545,-2.5879,2020-08-06,19.66,24.78,14.12,0.71,82.74,2.5
Bristol,51.4545,-2.5879,2020-08-07,21.63,29.18,14.88,0.12,69.17,1.55
Bristol,51.4545,-2.5879,2020-08-08,21.61,27.93,16.1,0.03,73.73,3.31
Bristol,51.4545,-2.5879,2020-08-09,20.45,26.57,14.27,0.13,77.25,2.69
Bristol,51.4545,-2.5879,2020-08-10,21.9,28.92,16.82,0.66,79.97,2.2
Bristol,51.4545,-2.5879,2020-08-11,23.48,30.02,17.02,0.59,70.46,1.15
Bristol,51.4545,-2.5879,2020-08-12,24.73,32.09,18.42,2.33,68.95,1.19
Bristol,51.4545,-2.5879,2020-08-13,21.49,25.03,18.58,3.02,80.47,2.41
Bristol,51.4545,-2.5879,2020-08-14,18.98,22.46,15.86,6.16,86.09,2.21
Bristol,51.4545,-2.5879,2020-08-15,18.25,22.18,14.33,6.05,88.51,2.03
Bristol,51.4545,-2.5879,2020-08-16,19.32,22.73,16.37,1.02,80.38,1.22
Bristol,51.4545,-2.5879,2020-08-17,17.57,21.64,14.2,9.39,82.45,2.18
Bristol,51.4545,-2.5879,2020-08-18,18.64,23.4,14.61,2.19,82.1,3.26
Bristol,51.4545,-2.5879,2020-08-19,18.47,22.49,15.1,18.36,92.28,4.9
Bristol,51.4545,-2.5879,2020-08-20,18.16,21.55,13.87,0.3,73.84,5.6
Bristol,51.4545,-2.5879,2020-08-21,18.08,21.43,15.18,3.96,79.72,7.76
Bristol,51.4545,-2.5879,2020-08-22,16.38,19.51,14.05,2.25,81.4,6.1
Bristol,51.4545,-2.5879,2020-08-23,16.07,19.53,13.11,1.33,81.47,4.46
Bristol,51.4545,-2.5879,2020-08-24,16.64,20.8,12.39,5.0,86.8,2.88
Bristol,51.4545,-2.5879,2020-08-25,17.07,19.77,14.98,14.7,80.98,8.94
Bristol,51.4545,-2.5879,2020-08-26,16.24,20.01,13.01,0.21,76.95,4.88
Bristol,51.4545,-2.5879,2020-08-27,14.99,18.42,11.99,15.16,87.14,2.28
Bristol,51.4545,-2.5879,2020-08-28,14.02,17.17,11.01,4.24,85.24,3.46
Bristol,51.4545,-2.5879,2020-08-29,12.83,16.98,9.28,0.19,74.84,4.71
Bristol,51.4545,-2.5879,2020-08-30,12.52,17.2,7.95,0.0,73.19,2.95
Bristol,51.4545,-2.5879,2020-08-31,13.77,19.03,7.96,0.0,71.13,1.06
Bristol,51.4545,-2.5879,2020-09-01,14.55,19.85,9.4,0.0,72.19,1.16
Bristol,51.4545,-2.5879,2020-09-02,15.18,19.7,10.15,2.32,81.98,3.48
Bristol,51.4545,-2.5879,2020-09-03,16.72,19.89,12.38,3.83,86.95,4.63
Bristol,51.4545,-2.5879,2020-09-04,14.25,18.25,11.2,0.3,85.16,3.07
Bristol,51.4545,-2.5879,2020-09-05,13.24,17.59,9.44,0.13,81.9,3.2
Bristol,51.4545,-2.5879,2020-09-06,14.1,18.54,10.14,1.51,84.82,1.86
Bristol,51.4545,-2.5879,2020-09-07,14.51,17.97,10.28,1.09,89.32,3.4
Bristol,51.4545,-2.5879,2020-09-08,17.34,21.95,13.93,0.5,89.87,3.43
Bristol,51.4545,-2.5879,2020-09-09,16.08,21.33,10.34,0.85,84.24,2.98
Bristol,51.4545,-2.5879,2020-09-10,13.15,18.54,7.53,0.0,76.25,1.52
Bristol,51.4545,-2.5879,2020-09-11,13.52,17.88,9.23,0.06,81.63,3.4
Bristol,51.4545,-2.5879,2020-09-12,15.0,19.29,11.92,0.27,82.49,3.27
Bristol,51.4545,-2.5879,2020-09-13,16.12,22.23,11.2,0.09,84.0,2.82
Bristol,51.4545,-2.5879,2020-09-14,17.61,26.24,9.85,0.09,73.39,1.74
Bristol,51.4545,-2.5879,2020-09-15,17.82,24.65,12.96,0.03,81.86,1.61
Bristol,51.4545,-2.5879,2020-09-16,17.79,24.65,13.09,0.06,76.96,3.02
Bristol,51.4545,-2.5879,2020-09-17,15.08,21.53,10.23,0.02,72.97,3.87
Bristol,51.4545,-2.5879,2020-09-18,14.15,20.9,8.96,0.03,72.55,4.75
Bristol,51.4545,-2.5879,2020-09-19,15.43,22.52,10.4,0.07,74.25,5.06
Bristol,51.4545,-2.5879,2020-09-20,15.5,21.73,10.99,0.08,76.86,3.72
Bristol,51.4545,-2.5879,2020-09-21,15.98,23.54,9.77,0.02,80.18,1.24
Bristol,51.4545,-2.5879,2020-09-22,16.08,20.95,11.51,1.28,85.07,2.61
Bristol,51.4545,-2.5879,2020-09-23,13.59,17.17,8.28,3.21,83.76,3.69
Bristol,51.4545,-2.5879,2020-09-24,10.42,12.63,7.51,5.19,80.53,4.0
Bristol,51.4545,-2.5879,2020-09-25,10.41,14.82,7.33,0.61,76.68,5.69
Bristol,51.4545,-2.5879,2020-09-26,9.34,13.93,5.24,0.01,74.99,4.47
Bristol,51.4545,-2.5879,2020-09-27,9.42,15.38,5.31,0.0,77.22,3.5
Bristol,51.4545,-2.5879,2020-09-28,11.85,18.77,4.43,1.56,90.32,2.12
Bristol,51.4545,-2.5879,2020-09-29,12.81,17.83,9.08,0.27,82.69,1.8
Bristol,51.4545,-2.5879,2020-09-30,12.03,14.7,8.93,11.28,94.51,3.93
Bristol,51.4545,-2.5879,2020-10-01,10.76,13.28,7.44,5.81,83.63,2.78
Bristol,51.4545,-2.5879,2020-10-02,11.16,12.91,9.3,22.27,92.88,6.45
Bristol,51.4545,-2.5879,2020-10-03,11.53,13.46,9.4,21.78,92.46,6.18
Bristol,51.4545,-2.5879,2020-10-04,9.8,12.66,8.13,15.53,91.84,5.09
Bristol,51.4545,-2.5879,2020-10-05,11.7,14.95,8.58,2.67,91.55,4.17
Bristol,51.4545,-2.5879,2020-10-06,12.2,14.46,9.71,3.83,89.22,5.46
Bristol,51.4545,-2.5879,2020-10-07,11.63,14.9,8.79,6.82,89.37,3.52
Bristol,51.4545,-2.5879,2020-10-08,13.26,15.87,7.98,3.34,88.41,4.37
Bristol,51.4545,-2.5879,2020-10-09,8.9,12.94,5.6,1.2,89.31,3.05
Bristol,51.4545,-2.5879,2020-10-10,9.05,13.45,5.27,0.94,89.5,3.81
Bristol,51.4545,-2.5879,2020-10-11,9.37,13.86,6.67,0.15,87.74,2.32
Bristol,51.4545,-2.5879,2020-10-12,8.58,11.55,4.97,10.17,96.11,2.4
Bristol,51.4545,-2.5879,2020-10-13,8.71,11.91,5.42,2.35,90.59,3.07
Bristol,51.4545,-2.5879,2020-10-14,9.51,13.85,6.88,0.39,90.27,4.29
Bristol,51.4545,-2.5879,2020-10-15,7.75,12.41,5.02,0.1,88.07,3.44
Bristol,51.4545,-2.5879,2020-10-16,8.01,12.31,5.15,0.23,89.27,2.47
Bristol,51.4545,-2.5879,2020-10-17,9.34,12.83,6.44,0.13,87.61,1.79
Bristol,51.4545,-2.5879,2020-10-18,9.01,13.75,6.2,0.16,87.28,1.16
Bristol,51.4545,-2.5879,2020-10-19,10.06,14.0,6.37,0.51,85.65,3.85
Bristol,51.4545,-2.5879,2020-10-20,13.9,16.68,11.39,2.07,91.64,5.19
Bristol,51.4545,-2.5879,2020-10-21,12.6,13.87,11.58,17.54,96.51,3.37
Bristol,51.4545,-2.5879,2020-10-22,10.23,12.48,7.81,1.01,91.19,2.62
Bristol,51.4545,-2.5879,2020-10-23,9.0,12.69,6.31,2.39,92.7,2.85
Bristol,51.4545,-2.5879,2020-10-24,10.99,14.2,6.96,9.1,94.73,5.59
Bristol,51.4545,-2.5879,2020-10-25,8.89,11.3,7.19,4.34,92.39,3.9
Bristol,51.4545,-2.5879,2020-10-26,9.1,12.73,7.08,1.71,91.47,3.88
Bristol,51.4545,-2.5879,2020-10-27,9.21,13.24,6.79,4.22,93.43,4.56
Bristol,51.4545,-2.5879,2020-10-28,8.83,10.53,7.72,3.91,90.83,5.07
Bristol,51.4545,-2.5879,2020-10-29,11.65,14.53,8.07,4.48,93.29,5.41
Bristol,51.4545,-2.5879,2020-10-30,13.57,14.9,13.03,8.36,95.63,4.56
Bristol,51.4545,-2.5879,2020-10-31,11.72,14.43,8.23,7.82,88.57,6.49
Bristol,51.4545,-2.5879,2020-11-01,13.35,15.48,8.43,6.05,92.2,7.23
Bristol,51.4545,-2.5879,2020-11-02,11.42,15.25,6.35,2.59,83.21,6.91
Bristol,51.4545,-2.5879,2020-11-03,6.91,9.38,4.64,10.24,88.48,3.31
Bristol,51.4545,-2.5879,2020-11-04,5.5,10.96,1.82,0.1,92.5,1.48
Bristol,51.4545,-2.5879,2020-11-05,6.15,10.33,2.56,0.05,89.72,1.01
Bristol,51.4545,-2.5879,2020-11-06,5.07,10.56,1.39,0.11,92.94,3.35
Bristol,51.4545,-2.5879,2020-11-07,8.09,12.33,4.71,0.29,97.63,2.92
Bristol,51.4545,-2.5879,2020-11-08,11.24,14.79,8.91,1.75,97.63,1.75
Bristol,51.4545,-2.5879,2020-11-09,11.52,15.16,8.87,4.03,96.09,2.73
Bristol,51.4545,-2.5879,2020-11-10,9.58,13.04,7.28,1.08,96.21,2.05
Bristol,51.4545,-2.5879,2020-11-11,11.12,12.7,9.02,8.14,95.23,5.38
Bristol,51.4545,-2.5879,2020-11-12,9.63,11.74,8.06,1.34,89.3,4.47
Bristol,51.4545,-2.5879,2020-11-13,9.5,11.65,7.47,2.75,89.82,3.92
Bristol,51.4545,-2.5879,2020-11-14,11.85,13.86,7.87,15.22,93.61,6.35
Bristol,51.4545,-2.5879,2020-11-15,9.34,11.45,7.31,3.87,90.38,5.98
Bristol,51.4545,-2.5879,2020-11-16,9.92,11.56,7.97,2.39,91.22,5.45
Bristol,51.4545,-2.5879,2020-11-17,11.66,13.15,10.92,1.39,94.92,5.07
Bristol,51.4545,-2.5879,2020-11-18,10.64,14.25,7.88,1.85,89.53,5.85
Bristol,51.4545,-2.5879,2020-11-19,6.93,9.36,2.72,0.66,87.48,4.69
Bristol,51.4545,-2.5879,2020-11-20,7.21,9.85,2.36,3.19,97.03,3.41
Bristol,51.4545,-2.5879,2020-11-21,10.27,11.15,9.59,1.48,93.76,4.84
Bristol,51.4545,-2.5879,2020-11-22,7.33,9.86,4.2,0.37,93.73,1.47
Bristol,51.4545,-2.5879,2020-11-23,7.49,10.21,4.38,0.27,94.49,2.82
Bristol,51.4545,-2.5879,2020-11-24,9.68,10.99,8.19,0.66,95.21,4.5
Bristol,51.4545,-2.5879,2020-11-25,7.82,10.86,3.39,5.13,93.13,2.58
Bristol,51.4545,-2.5879,2020-11-26,3.48,7.06,1.88,0.13,98.19,1.34
Bristol,51.4545,-2.5879,2020-11-27,3.65,6.01,2.53,0.58,95.69,2.62
Bristol,51.4545,-2.5879,2020-11-28,7.19,9.47,5.13,2.57,97.81,2.99
Bristol,51.4545,-2.5879,2020-11-29,5.44,6.58,4.39,0.15,97.29,1.46
Bristol,51.4545,-2.5879,2020-11-30,7.24,9.32,4.52,1.9,96.67,3.57
Bristol,51.4545,-2.5879,2020-12-01,4.2,6.28,2.1,0.06,94.99,1.96
Bristol,51.4545,-2.5879,2020-12-02,5.74,9.24,3.13,0.48,95.31,1.89
Bristol,51.4545,-2.5879,2020-12-03,4.31,5.19,1.85,7.82,96.79,2.75
Bristol,51.4545,-2.5879,2020-12-04,3.42,5.91,1.48,5.86,92.41,4.23
Bristol,51.4545,-2.5879,2020-12-05,3.86,6.41,2.86,3.97,95.47,3.62
Bristol,51.4545,-2.5879,2020-12-06,3.05,4.48,2.26,0.36,97.38,1.86
Bristol,51.4545,-2.5879,2020-12-07,1.14,2.49,-0.02,0.38,97.06,1.59
Bristol,51.4545,-2.5879,2020-12-08,3.07,5.67,0.01,0.95,97.23,2.19
Bristol,51.4545,-2.5879,2020-12-09,4.51,6.08,2.08,3.59,93.91,3.18
Bristol,51.4545,-2.5879,2020-12-10,6.81,7.99,6.02,8.16,96.4,4.31
Bristol,51.4545,-2.5879,2020-12-11,7.74,9.29,6.5,2.31,97.57,2.24
Bristol,51.4545,-2.5879,2020-12-12,5.63,7.77,2.25,0.41,94.69,3.41
Bristol,51.4545,-2.5879,2020-12-13,8.17,11.39,2.95,11.67,96.19,5.12
Bristol,51.4545,-2.5879,2020-12-14,8.98,10.61,6.64,3.5,93.25,5.06
Bristol,51.4545,-2.5879,2020-12-15,7.2,9.31,5.92,2.37,96.33,3.49
Bristol,51.4545,-2.5879,2020-12-16,7.95,9.85,5.8,9.47,95.87,4.44
Bristol,51.4545,-2.5879,2020-12-17,8.23,10.17,6.07,1.36,95.83,4.72
Bristol,51.4545,-2.5879,2020-12-18,11.0,12.03,9.92,14.68,94.82,7.6
Bristol,51.4545,-2.5879,2020-12-19,8.59,10.25,6.61,4.54,94.85,5.05
Bristol,51.4545,-2.5879,2020-12-20,6.43,8.6,4.89,1.84,96.51,3.74
Bristol,51.4545,-2.5879,2020-12-21,10.58,12.38,6.48,14.23,95.87,5.47
Bristol,51.4545,-2.5879,2020-12-22,9.08,11.09,8.07,2.48,97.41,1.92
Bristol,51.4545,-2.5879,2020-12-23,8.39,11.47,4.69,13.33,96.91,3.55
Bristol,51.4545,-2.5879,2020-12-24,2.89,5.31,-0.49,0.38,91.37,4.87
Bristol,51.4545,-2.5879,2020-12-25,1.13,3.72,-1.67,0.16,94.21,2.32
Bristol,51.4545,-2.5879,2020-12-26,7.37,8.83,3.47,5.31,95.32,6.38
Bristol,51.4545,-2.5879,2020-12-27,5.21,8.39,2.5,10.99,92.91,5.06
Bristol,51.4545,-2.5879,2020-12-28,1.89,2.66,0.77,6.31,95.91,2.71
Bristol,51.4545,-2.5879,2020-12-29,1.97,3.36,0.42,1.3,97.04,2.84
Bristol,51.4545,-2.5879,2020-12-30,2.13,4.54,-0.24,0.39,93.83,1.76
Bristol,51.4545,-2.5879,2020-12-31,0.19,3.22,-1.67,0.35,96.13,1.4
Bristol,51.4545,-2.5879,2021-01-01,0.65,2.75,-1.32,0.41,98.27,2.24
Bristol,51.4545,-2.5879,2021-01-02,0.52,3.53,-1.41,0.79,97.56,2.43
Bristol,51.4545,-2.5879,2021-01-03,2.12,3.43,0.2,0.59,97.37,3.83
Bristol,51.4545,-2.5879,2021-01-04,1.72,3.81,0.0,0.17,95.81,5.18
Bristol,51.4545,-2.5879,2021-01-05,0.59,2.89,-0.87,0.09,96.05,4.68
Bristol,51.4545,-2.5879,2021-01-06,0.22,2.11,-1.07,0.15,97.71,3.44
Bristol,51.4545,-2.5879,2021-01-07,-0.79,1.12,-2.05,0.25,96.83,1.48
Bristol,51.4545,-2.5879,2021-01-08,0.11,1.93,-1.84,0.36,98.53,1.97
Bristol,51.4545,-2.5879,2021-01-09,-0.06,1.97,-1.89,0.3,95.44,1.41
Bristol,51.4545,-2.5879,2021-01-10,1.33,4.2,-1.31,0.19,96.98,1.79
Bristol,51.4545,-2.5879,2021-01-11,6.46,8.73,3.98,1.98,94.9,5.41
Bristol,51.4545,-2.5879,2021-01-12,6.5,9.37,2.17,5.41,93.13,3.42
Bristol,51.4545,-2.5879,2021-01-13,7.7,10.03,2.16,4.69,96.24,3.93
Bristol,51.4545,-2.5879,2021-01-14,6.87,9.34,0.77,2.61,94.1,4.73
Bristol,51.4545,-2.5879,2021-01-15,0.43,2.34,-1.07,0.53,95.25,2.19
Bristol,51.4545,-2.5879,2021-01-16,5.84,8.2,2.94,10.77,91.99,4.76
Bristol,51.4545,-2.5879,2021-01-17,4.35,6.69,2.32,0.04,93.01,2.97
Bristol,51.4545,-2.5879,2021-01-18,5.8,9.64,3.07,4.64,96.48,3.98
Bristol,51.4545,-2.5879,2021-01-19,9.87,10.96,9.13,10.13,94.79,7.19
Bristol,51.4545,-2.5879,2021-01-20,9.38,10.92,3.06,17.55,94.56,7.66
Bristol,51.4545,-2.5879,2021-01-21,3.92,6.77,1.54,0.59,92.28,4.53
Bristol,51.4545,-2.5879,2021-01-22,2.53,5.98,-0.23,1.47,94.51,2.18
Bristol,51.4545,-2.5879,2021-01-23,0.78,3.83,-1.53,0.04,92.98,1.92
Bristol,51.4545,-2.5879,2021-01-24,0.65,3.3,-1.49,4.66,95.08,3.06
Bristol,51.4545,-2.5879,2021-01-25,-0.12,3.99,-2.96,0.07,93.61,2.61
Bristol,51.4545,-2.5879,2021-01-26,3.57,6.77,-0.47,4.44,96.74,3.51
Bristol,51.4545,-2.5879,2021-01-27,7.51,9.36,5.23,10.29,98.32,1.57
Bristol,51.4545,-2.5879,2021-01-28,10.1,11.0,9.05,11.34,95.09,5.11
Bristol,51.4545,-2.5879,2021-01-29,7.48,9.38,5.91,1.9,94.5,4.74
Bristol,51.4545,-2.5879,2021-01-30,3.62,6.06,0.53,13.68,94.99,5.94
Bristol,51.4545,-2.5879,2021-01-31,0.34,2.32,-1.51,1.95,95.16,3.55
Bristol,51.4545,-2.5879,2021-02-01,2.31,5.2,-0.47,4.35,94.16,2.24
Bristol,51.4545,-2.5879,2021-02-02,9.27,11.59,5.4,7.07,94.06,5.0
Bristol,51.4545,-2.5879,2021-02-03,6.21,7.96,4.59,0.56,94.79,3.01
Bristol,51.4545,-2.5879,2021-02-04,6.25,9.44,2.74,4.45,97.01,2.49
Bristol,51.4545,-2.5879,2021-02-05,5.14,8.48,2.51,2.21,96.02,2.09
Bristol,51.4545,-2.5879,2021-02-06,3.5,5.87,1.48,2.8,91.11,1.83
Bristol,51.4545,-2.5879,2021-02-07,0.66,2.45,-1.14,0.43,87.51,5.75
Bristol,51.4545,-2.5879,2021-02-08,-1.27,0.22,-2.14,0.13,87.99,5.56
Bristol,51.4545,-2.5879,2021-02-09,-1.18,0.59,-2.46,0.2,90.68,5.1
Bristol,51.4545,-2.5879,2021-02-10,-1.05,1.09,-3.03,0.07,88.03,3.98
Bristol,51.4545,-2.5879,2021-02-11,-2.35,-0.63,-3.84,0.01,91.35,4.87
Bristol,51.4545,-2.5879,2021-02-12,-2.12,0.83,-4.8,0.0,87.23,5.41
Bristol,51.4545,-2.5879,2021-02-13,-1.65,1.23,-4.93,0.15,87.53,5.77
Bristol,51.4545,-2.5879,2021-02-14,2.64,4.78,1.07,8.7,90.5,7.12
Bristol,51.4545,-2.5879,2021-02-15,6.88,10.49,3.43,3.35,96.61,3.54
Bristol,51.4545,-2.5879,2021-02-16,8.45,9.54,6.41,5.06,94.33,4.8
Bristol,51.4545,-2.5879,2021-02-17,8.64,9.71,6.04,8.49,93.89,5.76
Bristol,51.4545,-2.5879,2021-02-18,6.62,8.51,3.39,5.35,89.5,5.76
Bristol,51.4545,-2.5879,2021-02-19,7.83,9.74,4.16,5.73,94.51,6.71
Bristol,51.4545,-2.5879,2021-02-20,9.75,10.47,8.61,6.95,92.86,6.93
Bristol,51.4545,-2.5879,2021-02-21,8.79,10.59,7.87,3.57,95.87,2.16
Bristol,51.4545,-2.5879,2021-02-22,7.54,10.71,5.33,3.74,90.77,1.69
Bristol,51.4545,-2.5879,2021-02-23,8.68,10.75,5.75,1.17,92.24,7.3
Bristol,51.4545,-2.5879,2021-02-24,11.17,13.43,9.52,0.94,90.38,6.82
Bristol,51.4545,-2.5879,2021-02-25,7.14,10.19,2.33,0.17,90.6,2.55
Bristol,51.4545,-2.5879,2021-02-26,4.99,9.62,1.08,0.08,87.02,1.31
Bristol,51.4545,-2.5879,2021-02-27,4.9,10.06,0.84,0.0,88.18,1.52
Bristol,51.4545,-2.5879,2021-02-28,4.17,9.27,0.85,0.08,94.23,2.72
Bristol,51.4545,-2.5879,2021-03-01,4.34,8.33,2.4,0.21,94.9,3.51
Bristol,51.4545,-2.5879,2021-03-02,2.96,6.13,0.48,0.14,95.43,2.45
Bristol,51.4545,-2.5879,2021-03-03,5.34,9.03,2.06,3.31,97.44,1.72
Bristol,51.4545,-2.5879,2021-03-04,4.57,7.03,2.0,0.36,91.09,2.82
Bristol,51.4545,-2.5879,2021-03-05,2.39,6.09,-0.64,0.02,86.21,3.09
Bristol,51.4545,-2.5879,2021-03-06,1.6,5.45,-2.36,0.03,83.78,1.8
Bristol,51.4545,-2.5879,2021-03-07,1.81,5.46,-1.74,0.0,78.06,1.41
Bristol,51.4545,-2.5879,2021-03-08,3.31,8.66,-0.84,0.01,88.36,1.48
Bristol,51.4545,-2.5879,2021-03-09,4.64,9.29,0.05,0.06,89.36,3.16
Bristol,51.4545,-2.5879,2021-03-10,8.06,10.91,4.62,14.85,95.0,7.49
Bristol,51.4545,-2.5879,2021-03-11,7.09,9.75,4.4,2.49,86.66,8.03
Bristol,51.4545,-2.5879,2021-03-12,6.38,7.89,5.0,7.94,89.08,6.7
Bristol,51.4545,-2.5879,2021-03-13,5.36,7.23,3.82,2.88,85.4,7.37
Bristol,51.4545,-2.5879,2021-03-14,6.77,8.17,4.82,2.21,90.19,5.89
Bristol,51.4545,-2.5879,2021-03-15,8.48,11.62,5.77,0.64,89.35,3.66
Bristol,51.4545,-2.5879,2021-03-16,8.68,13.96,4.47,0.62,92.95,3.34
Bristol,51.4545,-2.5879,2021-03-17,6.72,10.81,3.63,0.05,88.16,2.23
Bristol,51.4545,-2.5879,2021-03-18,7.04,11.22,2.36,0.12,93.18,2.76
Bristol,51.4545,-2.5879,2021-03-19,7.59,9.46,3.86,0.33,92.05,3.46
Bristol,51.4545,-2.5879,2021-03-20,7.07,10.1,3.06,0.15,92.01,1.71
Bristol,51.4545,-2.5879,2021-03-21,8.28,11.14,5.44,0.3,85.91,1.79
Bristol,51.4545,-2.5879,2021-03-22,5.74,10.19,2.61,0.08,88.43,1.23
Bristol,51.4545,-2.5879,2021-03-23,7.49,10.27,4.46,0.04,86.56,3.04
Bristol,51.4545,-2.5879,2021-03-24,7.72,11.84,3.4,0.34,87.34,2.75
Bristol,51.4545,-2.5879,2021-03-25,7.75,11.21,3.12,1.17,91.7,3.88
Bristol,51.4545,-2.5879,2021-03-26,7.25,9.24,4.19,6.46,87.06,5.96
Bristol,51.4545,-2.5879,2021-03-27,6.73,9.48,3.15,1.43,83.54,4.86
Bristol,51.4545,-2.5879,2021-03-28,9.19,11.64,7.04,1.22,91.94,6.36
Bristol,51.4545,-2.5879,2021-03-29,10.14,15.41,5.01,0.37,91.89,3.73
Bristol,51.4545,-2.5879,2021-03-30,10.52,17.98,3.28,0.01,80.97,1.82
Bristol,51.4545,-2.5879,2021-03-31,12.25,18.15,7.22,0.01,85.48,1.51
Bristol,51.4545,-2.5879,2021-04-01,8.92,12.66,4.32,0.05,89.66,4.13
Bristol,51.4545,-2.5879,2021-04-02,5.92,10.87,2.51,0.0,83.17,3.81
Bristol,51.4545,-2.5879,2021-04-03,5.48,10.53,1.93,0.01,84.47,3.1
Bristol,51.4545,-2.5879,2021-04-04,6.76,12.94,1.4,0.01,85.43,2.24
Bristol,51.4545,-2.5879,2021-04-05,4.85,6.89,-0.39,0.09,75.47,4.29
Bristol,51.4545,-2.5879,2021-04-06,2.05,5.63,-1.01,0.39,81.05,3.84
Bristol,51.4545,-2.5879,2021-04-07,2.64,6.99,-1.86,0.08,79.16,2.41
Bristol,51.4545,-2.5879,2021-04-08,5.85,10.33,0.43,0.45,89.09,3.3
Bristol,51.4545,-2.5879,2021-04-09,6.77,10.41,3.57,1.39,88.14,2.82
Bristol,51.4545,-2.5879,2021-04-10,4.4,8.27,1.07,1.87,87.21,3.11
Bristol,51.4545,-2.5879,2021-04-11,3.37,6.62,0.46,0.4,81.57,2.51
Bristol,51.4545,-2.5879,2021-04-12,4.84,8.72,0.14,1.81,80.02,1.85
Bristol,51.4545,-2.5879,2021-04-13,6.48,10.54,1.42,0.51,80.22,1.02
Bristol,51.4545,-2.5879,2021-04-14,6.62,10.69,1.91,0.14,81.77,1.85
Bristol,51.4545,-2.5879,2021-04-15,4.71,10.48,-1.72,0.0,79.18,2.09
Bristol,51.4545,-2.5879,2021-04-16,5.41,10.82,0.12,0.02,79.79,1.7
Bristol,51.4545,-2.5879,2021-04-17,6.95,12.1,0.24,0.0,70.86,1.27
Bristol,51.4545,-2.5879,2021-04-18,8.57,13.84,2.58,0.0,73.68,1.15
Bristol,51.4545,-2.5879,2021-04-19,9.31,14.77,2.96,0.0,73.91,1.38
Bristol,51.4545,-2.5879,2021-04-20,11.1,15.43,6.44,0.03,69.93,0.88
Bristol,51.4545,-2.5879,2021-04-21,10.05,14.12,3.91,0.08,80.49,3.17
Bristol,51.4545,-2.5879,2021-04-22,6.93,13.83,0.77,0.0,76.94,2.97
Bristol,51.4545,-2.5879,2021-04-23,7.81,15.29,0.19,0.0,75.27,3.51
Bristol,51.4545,-2.5879,2021-04-24,8.74,15.31,1.49,0.0,76.78,3.9
Bristol,51.4545,-2.5879,2021-04-25,7.84,13.51,2.96,0.02,79.41,4.4
Bristol,51.4545,-2.5879,2021-04-26,6.91,12.55,1.1,0.0,74.92,2.75
Bristol,51.4545,-2.5879,2021-04-27,8.73,13.32,2.24,1.17,82.19,1.59
Bristol,51.4545,-2.5879,2021-04-28,7.36,11.1,4.03,11.6,88.1,3.78
Bristol,51.4545,-2.5879,2021-04-29,5.93,10.12,0.37,0.18,77.56,2.28
Bristol,51.4545,-2.5879,2021-04-30,6.36,9.31,2.6,1.5,81.28,1.45
Bristol,51.4545,-2.5879,2021-05-01,6.92,10.01,2.6,0.43,75.48,1.62
Bristol,51.4545,-2.5879,2021-05-02,8.39,12.72,4.18,0.29,73.71,1.67
Bristol,51.4545,-2.5879,2021-05-03,8.65,10.65,6.17,9.56,87.02,7.09
Bristol,51.4545,-2.5879,2021-05-04,8.02,10.68,5.07,1.32,76.1,6.59
Bristol,51.4545,-2.5879,2021-05-05,6.44,9.31,3.88,1.61,82.44,3.18
Bristol,51.4545,-2.5879,2021-05-06,6.56,10.43,3.55,0.57,75.86,2.29
Bristol,51.4545,-2.5879,2021-05-07,7.55,12.32,1.33,0.49,76.07,2.43
Bristol,51.4545,-2.5879,2021-05-08,11.85,15.53,5.4,18.15,91.71,6.63
Bristol,51.4545,-2.5879,2021-05-09,12.56,16.39,8.92,1.7,84.76,4.67
Bristol,51.4545,-2.5879,2021-05-10,11.03,13.98,7.79,1.52,83.08,5.2
Bristol,51.4545,-2.5879,2021-05-11,9.91,13.56,6.41,2.36,82.74,3.14
Bristol,51.4545,-2.5879,2021-05-12,10.23,13.23,6.96,4.41,82.23,2.11
Bristol,51.4545,-2.5879,2021-05-13,9.92,11.91,8.22,20.71,92.77,3.8
Bristol,51.4545,-2.5879,2021-05-14,10.28,13.69,7.15,1.98,86.37,2.07
Bristol,51.4545,-2.5879,2021-05-15,10.24,13.89,7.72,5.64,88.02,3.1
Bristol,51.4545,-2.5879,2021-05-16,10.31,12.66,7.35,8.43,92.31,2.41
Bristol,51.4545,-2.5879,2021-05-17,10.52,13.95,6.9,1.39,85.63,2.68
Bristol,51.4545,-2.5879,2021-05-18,10.21,13.45,6.62,5.82,87.1,2.55
